log_ts,timestamp,site_name,wind_speed_10m_mps,wind_direction_in_deg,temp_c,nowcast_ghi_wpm2,swdown2,cs_data,ci_data,tz,ct_data,ct_flag_data,forecast_method
2023-11-19 16:30:22.453261+00,2023-11-21 16:00:00,SPP1,2.999647755606455,83.27989960948256,30.860589599609398,346.45980499999996,377.48804,356.33133499999997,0.03,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 16:00:00,SPP3,4.785816480281559,60.664723995320415,27.634698486328148,358.97483,380.00842,358.98715999999996,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 16:00:00,SPP4,3.753113534927326,46.43305997287221,27.180108642578148,278.59716,297.277,278.59717,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 16:00:00,SPP5,3.719306583586182,-3.318976375262966,30.299218750000023,351.258955,373.4905,351.25892500000003,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 15:45:00,SPP2,5.1415009375540475,69.95233645228554,27.083154296875023,356.1863125,374.69745,356.1863275,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 15:45:00,SPP3,4.750872883150576,60.61269749993728,27.661126708984398,414.90839,434.50592,414.92148000000003,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 15:45:00,SPP1,2.975693783685192,83.19596140435789,30.910241699218773,403.57111499999996,428.08466,411.749645,0.02,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 15:45:00,SPP5,3.654034456814067,-4.797751232852253,30.294244384765648,399.58167000000003,421.03217,399.5816475,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 15:45:00,SPP4,3.801051225316553,46.87941955433346,27.220300292968773,331.94598,349.80496,331.945985,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 15:30:00,SPP1,2.914042209421651,84.03961838575222,31.086816406250023,460.68242499999997,484.04913,467.167955,0.01,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 15:30:00,SPP5,3.6217987131505662,-6.9429085145509095,30.433374023437523,447.90438500000005,469.98575,447.90437,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 15:30:00,SPP4,3.864065185249774,48.07523997061462,27.454980468750023,385.2948,404.78998,385.2948,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 15:30:00,SPP3,4.881458992092374,61.74311323012208,27.832879638671898,470.84195,491.41312,470.85580000000004,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 15:30:00,SPP2,5.136432271300881,67.8234612492992,27.423394775390648,410.89030499999996,430.6599,410.89032000000003,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 15:15:00,SPP2,5.059782075674832,65.47036518160473,27.467248535156273,461.9074625,480.1654,461.90747000000005,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 15:15:00,SPP1,2.960787243415008,85.18733737729133,31.079766845703148,514.5168975,528.7163,518.4344874999999,0.01,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 15:15:00,SPP3,5.0464936575888,62.395792972842614,27.783563232421898,522.2135000000001,541.56604,522.22785,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 15:15:00,SPP4,3.868857899580127,49.1982278864906,27.451013183593773,434.9333325,453.39334,434.9333325,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 15:15:00,SPP5,3.5677293911426142,-9.736303796854422,30.409082031250023,491.28367750000007,512.5433,491.283645,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 15:00:00,SPP3,5.086481068242835,60.55707359077829,27.886163330078148,573.58505,592.85345,573.5999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 15:00:00,SPP1,3.198049254676881,84.1000795768288,31.166070556640648,568.35137,582.2868,569.70102,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 15:00:00,SPP4,3.8608459881721213,49.77574564941941,27.611871337890648,484.571865,503.37222,484.571865,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 15:00:00,SPP5,3.531860973875067,-12.675756086543636,30.479760742187523,534.6629700000001,555.5308,534.66292,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 15:00:00,SPP2,5.125318377770374,65.17822486062732,27.676110839843773,512.92462,531.1812,512.92462,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 14:45:00,SPP4,3.784381547035457,48.8047889993381,27.584832763671898,528.8387325000001,546.7125,528.8387325000001,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 14:45:00,SPP1,3.392990342013743,80.55675344607299,31.092004394531273,614.12772,632.4441,615.26866,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 14:45:00,SPP2,5.100753369505669,65.02421673935207,27.679711914062523,558.477135,575.4854,558.477135,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 14:45:00,SPP5,3.520084790595732,-14.046752450757353,30.412011718750023,571.7859850000001,592.1307,571.785935,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 14:45:00,SPP3,4.97470657020037,57.66560065595369,27.855249023437523,618.9319,637.11523,618.93455,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 14:30:00,SPP5,3.57499004442656,-16.237555931323243,30.436761474609398,608.9090000000001,628.1657,608.90895,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 14:30:00,SPP4,3.747024118289338,48.396645802531545,27.674340820312523,573.1056000000001,590.3894,573.1056000000001,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 14:30:00,SPP3,4.933364101691996,55.28427025027181,27.910913085937523,664.27875,681.5165,664.2692,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 14:30:00,SPP2,5.076986050159644,63.704831116347926,27.814019775390648,604.02965,620.13745,604.02965,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 14:30:00,SPP1,3.6168595035551263,76.26988106103484,31.095056152343773,659.90407,675.1679,660.8363,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 14:15:00,SPP5,3.609836169089059,-18.624398648243126,30.343347167968773,638.7404750000001,657.8908,638.74045,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 14:15:00,SPP1,3.809833782505134,73.19259976503517,30.972924804687523,698.693575,709.5548,699.5685500000001,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 14:15:00,SPP4,3.7513720227701572,48.667643318665725,27.607171630859398,610.7559,627.5214,610.7559,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 14:15:00,SPP2,5.0445925626888,62.161217798204234,27.780908203125023,642.9537,658.1052,642.9537,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 14:15:00,SPP3,4.917196708600271,55.260774336462454,27.822717285156273,702.5565875,719.1244,702.54801,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 14:00:00,SPP5,3.628445007773781,-20.357572257537175,30.310113525390648,668.57195,686.0965,668.57195,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 14:00:00,SPP1,3.927745179816379,71.6819616546362,30.937799072265648,737.48308,745.99176,738.3008,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 14:00:00,SPP2,5.049995331714852,59.67903983328202,27.845574951171898,681.87775,695.3937,681.87775,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 14:00:00,SPP3,4.9589878366224625,55.85637810807527,27.802545166015648,740.8344249999999,755.9289,740.82682,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 14:00:00,SPP4,3.7701392755660272,50.34661815387119,27.634240722656273,648.4062,664.0478,648.4062,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 13:45:00,SPP1,4.059151311031005,71.22231253165769,30.809442138671898,768.64643,772.60315,769.3079425000001,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 13:45:00,SPP2,5.091674007196125,58.62143967042894,27.773889160156273,713.178275,726.2195,713.178275,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 13:45:00,SPP3,4.987300958701122,56.25344546807109,27.678277587890648,771.0613999999999,786.05963,771.0685950000001,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 13:45:00,SPP4,3.783687846061123,51.15089016538504,27.545556640625023,678.3411500000001,694.1008,678.3411500000001,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 13:45:00,SPP5,3.646920323682715,-21.283930471708835,30.181481933593773,690.319,708.3194,690.319,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 13:30:00,SPP2,5.125073316096203,58.485524823443626,27.766015625000023,744.4787999999999,755.4874,744.4787999999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 13:30:00,SPP3,4.959080530280845,55.87940244042448,27.605981445312523,801.2883750000001,814.36316,801.31037,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 13:30:00,SPP1,4.202847042606929,71.5235854776617,30.732263183593773,799.8097799999999,794.52704,800.315085,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 13:30:00,SPP4,3.759953323236862,49.982452257461745,27.525537109375023,708.2761,722.4829,708.2761,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 13:30:00,SPP5,3.621910357035278,-21.798252967835026,30.082727050781273,712.0660499999999,728.126,712.0660499999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 13:15:00,SPP1,4.3109216427762,71.78553450972299,30.578118896484398,822.428265,810.48114,822.7964099999999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 13:15:00,SPP4,3.654055075135905,46.89120851533819,27.429742431640648,729.934475,744.6563,729.934475,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 13:15:00,SPP3,4.891812603846089,54.68920766906502,27.467248535156273,822.9000625000001,836.2998,822.925345,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 13:15:00,SPP2,5.095682163860682,57.696948156005966,27.664422607421898,767.3034499999999,778.4484,767.3034499999999,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 13:15:00,SPP5,3.6417652358297268,-22.798033469158455,29.927087402343773,725.146075,742.3156,725.146075,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 13:00:00,SPP5,3.763682517337055,-24.643417558585746,29.712182617187523,738.2261,753.1661,738.2261,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 13:00:00,SPP1,4.470944805953853,73.13402155119681,30.404138183593773,845.04675,829.4346,845.277735,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 13:00:00,SPP2,5.069156179840029,56.08825857783564,27.571008300781273,790.1280999999999,798.8707,790.1280999999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 13:00:00,SPP3,4.876059979352306,55.575985567282466,27.302484130859398,844.51175,855.4966,844.54032,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 13:00:00,SPP4,3.546115743565098,44.73451383614248,27.324212646484398,751.59285,764.3346,751.59285,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 12:45:00,SPP5,3.86452767194094,-26.201756365147823,29.518823242187523,742.40595,758.96674,742.40595,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 12:45:00,SPP1,4.465514392163695,73.81052252953648,30.234033203125023,858.54759,855.8736,858.6655825,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 12:45:00,SPP2,5.087285907561461,55.155511669563374,27.442376708984398,803.948765,813.5394,803.9488,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 12:45:00,SPP3,4.804129119929246,57.45666448903321,27.124719238281273,856.92435,868.961,856.9569449999999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 12:45:00,SPP4,3.508367345891222,45.1164265194273,27.179345703125023,764.531185,778.46783,764.5312,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 12:30:00,SPP3,4.629175311932301,58.80954302667792,26.953149414062523,869.3369500000001,878.71014,869.37357,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 12:30:00,SPP1,4.478993233568515,75.04588784154504,30.067742919921898,872.0484299999999,874.49066,872.05343,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 12:30:00,SPP5,3.956011897872451,-27.243463653985955,29.314019775390648,746.5858,760.6779,746.5858,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 12:30:00,SPP2,5.121113117335613,54.28112750351183,27.330804443359398,817.7694299999999,824.7579,817.7695,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 12:30:00,SPP4,3.526210598676469,44.75956774126419,27.037652587890648,777.46952,789.1971,777.46955,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 12:15:00,SPP2,5.168861087218812,53.53569397698045,27.191522216796898,822.1815125,830.72797,822.1815825,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 12:15:00,SPP1,4.521243919092149,75.59496888764741,29.870324707031273,876.117705,886.1925,876.132015,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 12:15:00,SPP3,4.453459074639868,59.954758765429055,26.740686035156273,872.1234875,883.2356,872.1638350000001,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 12:15:00,SPP4,3.552965489063958,44.101473677410894,26.863763427734398,781.2570525,794.8033,781.2570825,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 12:15:00,SPP5,3.987467085842985,-27.56769063952281,29.079888916015648,741.815225,758.0665,741.815225,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 12:00:00,SPP5,4.048616366040393,-28.32189038593308,28.799340820312523,737.04465,750.6621,737.04465,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 12:00:00,SPP4,3.582098607685258,42.02994876568452,26.681817626953148,785.0445850000001,796.189,785.044615,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 12:00:00,SPP3,4.358507076809516,59.50309480202718,26.507989501953148,874.910025,883.20044,874.9540999999999,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 12:00:00,SPP2,5.237314065259412,52.33584254540455,27.038934326171898,826.593595,832.3373,826.593665,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 12:00:00,SPP1,4.620354665048448,76.53125788129728,29.657373046875023,880.18698,887.2428,880.2106000000001,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 11:45:00,SPP5,4.146351435251162,-29.360743490839397,28.536889648437523,723.4612124999999,739.6328,723.4612,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 11:45:00,SPP4,3.602716422426606,38.07199595222846,26.496331787109398,779.764475,793.1031,779.76448,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 11:45:00,SPP3,4.32663500095843,57.896073366362266,26.274835205078148,868.03755,878.6332,868.08935,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 11:45:00,SPP2,5.3141525391037,51.29160323537361,26.883233642578148,821.438605,829.3982,821.43864,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 11:45:00,SPP1,4.72938965035064,77.62482178802018,29.447229003906273,874.8390025000001,880.7294,874.8774350000001,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 11:30:00,SPP5,4.190393160125406,-29.84948855057029,28.179925537109398,709.8777749999999,723.26135,709.87775,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 11:30:00,SPP4,3.6048346692398683,34.87427022948374,26.271112060546898,774.484365,785.1722,774.4843450000001,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 11:30:00,SPP3,4.297119799489769,56.55393806159867,26.003106689453148,861.1650749999999,868.95447,861.2246,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 11:30:00,SPP2,5.390211360375535,50.72141052704437,26.693017578125023,816.2836149999999,821.4749,816.2836149999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 11:30:00,SPP1,4.819080758030207,79.48609913208334,29.192193603515648,869.491025,873.4703,869.54427,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 11:15:00,SPP5,4.137339775002575,-29.355420105111985,27.842980957031273,687.749025,704.1538,687.748975,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 11:15:00,SPP4,3.6112417702797313,33.351097354523205,26.054833984375023,760.3660575,773.712,760.3660375000001,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 11:15:00,SPP3,4.226603565968474,54.0639552763869,25.762017822265648,844.8394625000001,855.59045,844.9009625,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 11:15:00,SPP2,5.464242003592824,49.662421845048414,26.530297851562523,801.5289324999999,809.72235,801.5289475,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 11:15:00,SPP1,4.9217943941812266,81.73398279463757,28.952600097656273,854.7833850000001,864.3538,854.8343699999999,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 11:00:00,SPP5,3.937769804899336,-27.688828144603782,27.289392089843773,665.620275,679.19275,665.6202,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 11:00:00,SPP4,3.584479407441963,32.11822318227583,25.672601318359398,746.2477500000001,756.7863,746.24773,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 11:00:00,SPP3,4.078863902768108,49.216113674277075,25.379968261718773,828.51385,836.40204,828.577325,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 11:00:00,SPP2,5.533664672000684,48.88654024445185,26.226708984375023,786.7742499999999,792.2543,786.7742800000001,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 11:00:00,SPP1,5.028255353320211,84.76613462392807,28.561059570312523,840.075745,846.37866,840.12447,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 10:45:00,SPP5,3.782578038068046,-25.96752099589123,26.861352539062523,635.3495875,652.31067,635.349525,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 10:45:00,SPP4,3.573016655563623,31.782140094027124,25.410668945312523,723.54521,737.1047,723.5452150000001,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 10:45:00,SPP3,4.00570462661241,47.341545387577845,25.119531250000023,803.1966,814.5324,803.252625,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 10:45:00,SPP2,5.582147766562986,48.34078816809755,26.034051513671898,762.7925499999999,771.80164,762.79258,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 10:45:00,SPP1,5.018571505098062,87.05156249514464,28.302087402343773,816.34929,825.85815,816.3872450000001,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 10:30:00,SPP5,3.713000300441558,-24.287486463538187,26.324853515625023,605.0789,619.15875,605.07885,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 10:30:00,SPP4,3.567106781897204,32.50405396289096,25.029473876953148,700.84267,711.49493,700.8427,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 10:30:00,SPP3,3.958899701741597,46.4373551393919,24.767358398437523,777.87935,786.41187,777.927925,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 10:30:00,SPP2,5.554776777148233,48.15457064388664,25.735711669921898,738.81085,745.0824,738.81088,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 10:30:00,SPP1,4.994187600605234,89.75147225002786,27.962335205078148,792.6228350000001,797.1402,792.65002,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 10:15:00,SPP5,3.642711647184176,-22.82540286565067,25.924127197265648,567.4750624999999,585.0144,567.475025,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 10:15:00,SPP4,3.596241493679112,34.574727986349835,24.701257324218773,669.90627,684.0155,669.9063249999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 10:15:00,SPP3,3.9721801832652552,46.36123638502573,24.494744873046898,744.1766875,756.50555,744.2162625,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 10:15:00,SPP2,5.441894509344157,48.52459147847563,25.496728515625023,706.520525,716.4411,706.5205149999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 10:15:00,SPP1,5.010191068375135,-86.97998500986445,27.660852050781273,760.1363375000001,765.049,760.50216,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 10:00:00,SPP5,3.462714365579103,-20.593884632651363,25.339990234375023,529.871225,544.4825,529.8712,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 10:00:00,SPP4,3.648647392165814,36.669453940185335,24.218621826171898,638.96987,650.20386,638.9699499999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 10:00:00,SPP3,4.022558260650447,47.420677177702366,24.117517089843773,710.474025,719.93463,710.5046,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 10:00:00,SPP2,5.223620306496761,49.26423455731661,25.097314453125023,674.2302,681.3152,674.23015,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 10:00:00,SPP1,4.831938092776218,-83.12475366115466,27.285516357421898,727.64984,727.03204,728.3543,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 09:45:00,SPP5,3.252908432317603,-17.416367788309543,24.834252929687523,486.02062,503.99234,486.02059499999996,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 09:45:00,SPP4,3.64350063720463,37.93723981238151,23.836785888671898,600.462685,615.345,600.4627499999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 09:45:00,SPP3,4.081848549290591,50.784888303651485,23.814508056640648,669.0894499999999,682.5672,669.1112075,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 09:45:00,SPP2,5.038302389376493,51.83909868365493,24.759118652343773,634.40574,645.37823,634.40569,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 09:45:00,SPP1,4.765646012056649,-78.77597418009171,27.022851562500023,686.6510575,690.50195,688.5197499999999,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 09:30:00,SPP5,3.174858907132755,-14.64390577326758,24.168054199218773,442.170015,457.02115,442.16999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 09:30:00,SPP4,3.603541825362068,39.73232024809508,23.275872802734398,561.9555,573.89594,561.9555499999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 09:30:00,SPP3,4.126739135335947,54.6831321992242,23.378869628906273,627.704875,638.2821,627.717815,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 09:30:00,SPP2,4.927232327402791,55.82387140422784,24.216394042968773,594.58128,602.8274,594.58123,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 09:30:00,SPP1,4.772845292386775,-73.5848591506439,26.630273437500023,645.652275,646.4413,648.6852,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 09:15:00,SPP5,3.222979091310159,-12.452337179347223,23.739404296875023,393.47413750000004,411.10074,393.474115,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 09:15:00,SPP4,3.583689664526394,41.38394261032166,22.871423339843773,516.999825,532.46484,516.9998499999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 09:15:00,SPP3,4.149168478148193,59.10078013120685,23.086541748046898,579.52183,594.09845,579.5307825,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 09:15:00,SPP2,4.855005783879049,58.482309034445244,23.818414306640648,547.9726175,560.2527,547.972585,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 09:15:00,SPP1,4.848344162323154,-68.55479028916794,26.294274902343773,597.8341674999999,602.7136,602.0519099999999,0.01,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 09:00:00,SPP5,3.245910419010695,-9.637240181233555,23.032220458984398,344.77826000000005,358.91486,344.77824000000004,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 09:00:00,SPP4,3.580732303502413,44.137499633229865,22.108300781250023,472.04414999999995,484.45248,472.04414999999995,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 09:00:00,SPP3,4.122451920006305,65.94321482639972,22.482690429687523,531.338785,542.97314,531.34375,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 09:00:00,SPP2,4.636892133908122,61.282644690855314,23.062493896484398,501.36395500000003,510.81863,501.36393999999996,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 09:00:00,SPP1,4.929725610552469,-63.40578858922029,25.653039550781273,550.0160599999999,555.5286,555.4186199999999,0.01,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 08:45:00,SPP5,3.046886111508184,-4.708401219985962,22.656030273437523,293.085015,308.84488,293.0849925,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 08:45:00,SPP4,3.673032667405788,46.13419605242102,21.639215087890648,421.99102500000004,437.51233,421.99103249999996,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 08:45:00,SPP3,4.096422793457578,67.61703463994421,22.178369140625023,477.692495,492.9456,477.6961175,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 08:45:00,SPP2,4.454037649762072,62.44534069227544,22.619775390625023,449.40169000000003,462.4336,449.40166750000003,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-21 08:45:00,SPP1,5.048790157920591,-59.88086249095557,25.299340820312523,498.36353,511.26007,503.26039499999996,0.01,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-21 08:30:00,SPP5,2.800892762500701,3.585063803593889,22.036553955078148,241.39177,252.94655,241.391745,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-21 08:30:00,SPP4,3.851052395543672,46.446750888050445,21.014337158203148,371.9379,384.1308,371.937915,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-21 08:30:00,SPP3,4.059198534553333,70.1383508651476,21.727899169921898,424.046205,436.1327,424.048485,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-21 08:30:00,SPP2,4.390816789558381,63.27991045401376,22.009881591796898,397.43942499999997,407.43045,397.439395,0.0,IST,,,wrf
